Kab_Kota,Lat,Lon,Tahun,Bulan,Periode,Curah_Hujan_mm,Suhu_C
Bekasi,-6.374,107.13,2022,6,2022-06,159.9,24.33
Bekasi,-6.374,107.13,2022,7,2022-07,124.3,24.57
Bekasi,-6.374,107.13,2022,8,2022-08,105.1,24.89
Bekasi,-6.374,107.13,2022,9,2022-09,173.7,25.04
Bekasi,-6.374,107.13,2022,10,2022-10,297.0,24.63
Bekasi,-6.374,107.13,2022,11,2022-11,261.6,24.57
Bekasi,-6.374,107.13,2022,12,2022-12,257.0,24.49
Bekasi,-6.374,107.13,2023,1,2023-01,142.9,24.26
Bekasi,-6.374,107.13,2023,2,2023-02,383.3,23.8
Bekasi,-6.374,107.13,2023,3,2023-03,261.0,24.7
Bekasi,-6.374,107.13,2023,4,2023-04,160.5,25.07
Bekasi,-6.374,107.13,2023,5,2023-05,169.3,25.58
Bekasi,-6.374,107.13,2023,6,2023-06,114.9,25.23
Bekasi,-6.374,107.13,2023,7,2023-07,43.4,24.74
Bekasi,-6.374,107.13,2023,8,2023-08,17.7,24.69
Bekasi,-6.374,107.13,2023,9,2023-09,4.8,25.36
Bekasi,-6.374,107.13,2023,10,2023-10,44.9,27.1
Bekasi,-6.374,107.13,2023,11,2023-11,232.5,26.8
Bekasi,-6.374,107.13,2023,12,2023-12,163.1,26.12
Bekasi,-6.374,107.13,2024,1,2024-01,403.6,25.48
Bekasi,-6.374,107.13,2024,2,2024-02,365.1,25.6
Bekasi,-6.374,107.13,2024,3,2024-03,314.0,25.43
Bekasi,-6.374,107.13,2024,4,2024-04,245.4,26.27
Bekasi,-6.374,107.13,2024,5,2024-05,95.8,26.3
Bekasi,-6.374,107.13,2024,6,2024-06,165.0,25.56
Bekasi,-6.374,107.13,2024,7,2024-07,280.6,24.69
Bekasi,-6.374,107.13,2024,8,2024-08,62.9,25.01
Bekasi,-6.374,107.13,2024,9,2024-09,205.8,25.55
Bekasi,-6.374,107.13,2024,10,2024-10,80.0,26.3
Bekasi,-6.374,107.13,2024,11,2024-11,339.0,25.79
Bekasi,-6.374,107.13,2024,12,2024-12,313.4,24.96
Bekasi,-6.374,107.13,2025,1,2025-01,482.1,24.55
Bekasi,-6.374,107.13,2025,2,2025-02,250.9,24.49
Bekasi,-6.374,107.13,2025,3,2025-03,219.8,24.89
Bekasi,-6.374,107.13,2025,4,2025-04,183.9,25.34
Bekasi,-6.374,107.13,2025,5,2025-05,227.2,25.68
Bekasi,-6.374,107.13,2025,6,2025-06,233.1,25.02
Bekasi,-6.374,107.13,2025,7,2025-07,170.5,24.78
Bekasi,-6.374,107.13,2025,8,2025-08,201.8,24.68
Bekasi,-6.374,107.13,2025,9,2025-09,195.0,25.31
Bekasi,-6.374,107.13,2025,10,2025-10,251.7,25.39
Bekasi,-6.374,107.13,2025,11,2025-11,177.9,24.9
Bekasi,-6.374,107.13,2025,12,2025-12,225.7,24.83
Bandung Barat,-6.917,107.425,2021,1,2021-01,343.5,21.03
Bandung Barat,-6.917,107.425,2021,2,2021-02,454.7,21.05
Bandung Barat,-6.917,107.425,2021,3,2021-03,607.9,21.45
Bandung Barat,-6.917,107.425,2021,4,2021-04,213.9,21.44
Bandung Barat,-6.917,107.425,2021,5,2021-05,204.0,22.11
Bandung Barat,-6.917,107.425,2021,6,2021-06,258.3,21.58
Bandung Barat,-6.917,107.425,2021,7,2021-07,75.3,20.67
Bandung Barat,-6.917,107.425,2021,8,2021-08,114.1,21.21
Bandung Barat,-6.917,107.425,2021,9,2021-09,168.6,21.57
Bandung Barat,-6.917,107.425,2021,10,2021-10,294.5,22.29
Bandung Barat,-6.917,107.425,2021,11,2021-11,453.0,21.77
Bandung Barat,-6.917,107.425,2021,12,2021-12,372.6,21.72
Bandung Barat,-6.917,107.425,2022,1,2022-01,217.6,21.42
Bandung Barat,-6.917,107.425,2022,2,2022-02,247.2,21.2
Bandung Barat,-6.917,107.425,2022,3,2022-03,306.0,21.67
Bandung Barat,-6.917,107.425,2022,4,2022-04,362.7,22.01
Bandung Barat,-6.917,107.425,2022,5,2022-05,250.5,22.02
Bandung Barat,-6.917,107.425,2022,6,2022-06,212.1,21.24
Bandung Barat,-6.917,107.425,2022,7,2022-07,200.3,21.17
Bandung Barat,-6.917,107.425,2022,8,2022-08,138.3,21.36
Bandung Barat,-6.917,107.425,2022,9,2022-09,300.9,21.66
Bandung Barat,-6.917,107.425,2022,10,2022-10,425.6,21.64
Bandung Barat,-6.917,107.425,2022,11,2022-11,413.4,21.42
Bandung Barat,-6.917,107.425,2022,12,2022-12,344.4,21.39
Bandung Barat,-6.917,107.425,2023,1,2023-01,168.6,21.18
Bandung Barat,-6.917,107.425,2023,2,2023-02,359.0,20.58
Bandung Barat,-6.917,107.425,2023,3,2023-03,332.0,21.69
Bandung Barat,-6.917,107.425,2023,4,2023-04,268.8,22.05
Bandung Barat,-6.917,107.425,2023,5,2023-05,223.5,22.18
Bandung Barat,-6.917,107.425,2023,6,2023-06,148.5,21.82
Bandung Barat,-6.917,107.425,2023,7,2023-07,76.9,21.0
Bandung Barat,-6.917,107.425,2023,8,2023-08,18.9,20.75
Bandung Barat,-6.917,107.425,2023,9,2023-09,6.9,21.14
Bandung Barat,-6.917,107.425,2023,10,2023-10,52.4,22.81
Bandung Barat,-6.917,107.425,2023,11,2023-11,357.3,23.13
Bandung Barat,-6.917,107.425,2023,12,2023-12,255.1,22.87
Bandung Barat,-6.917,107.425,2024,1,2024-01,596.4,22.44
Bandung Barat,-6.917,107.425,2024,2,2024-02,455.0,22.72
Bandung Barat,-6.917,107.425,2024,3,2024-03,414.2,22.41
Bandung Barat,-6.917,107.425,2024,4,2024-04,318.6,23.16
Bandung Barat,-6.917,107.425,2024,5,2024-05,128.3,22.81
Bandung Barat,-6.917,107.425,2024,6,2024-06,220.5,22.17
Bandung Barat,-6.917,107.425,2024,7,2024-07,306.6,21.03
Bandung Barat,-6.917,107.425,2024,8,2024-08,79.7,21.08
Bandung Barat,-6.917,107.425,2024,9,2024-09,328.8,21.89
Bandung Barat,-6.917,107.425,2024,10,2024-10,83.7,22.63
Bandung Barat,-6.917,107.425,2024,11,2024-11,531.9,22.6
Bandung Barat,-6.917,107.425,2024,12,2024-12,330.5,21.77
Bandung Barat,-6.917,107.425,2025,1,2025-01,457.6,21.49
Bandung Barat,-6.917,107.425,2025,2,2025-02,290.1,21.53
Bandung Barat,-6.917,107.425,2025,3,2025-03,257.0,21.83
Bandung Barat,-6.917,107.425,2025,4,2025-04,218.7,22.09
Bandung Barat,-6.917,107.425,2025,5,2025-05,290.5,22.42
Bandung Barat,-6.917,107.425,2025,6,2025-06,288.9,21.72
Bandung Barat,-6.917,107.425,2025,7,2025-07,164.6,21.12
Bandung Barat,-6.917,107.425,2025,8,2025-08,271.9,21.32
Bandung Barat,-6.917,107.425,2025,9,2025-09,254.1,21.72
Bandung Barat,-6.917,107.425,2025,10,2025-10,341.9,22.02
Bandung Barat,-6.917,107.425,2025,11,2025-11,219.3,21.81
Bandung Barat,-6.917,107.425,2025,12,2025-12,239.9,21.82
Pangandaran,-7.689,108.65,2021,1,2021-01,355.3,25.6
Pangandaran,-7.689,108.65,2021,2,2021-02,467.9,25.65
Pangandaran,-7.689,108.65,2021,3,2021-03,288.0,25.8
Pangandaran,-7.689,108.65,2021,4,2021-04,152.7,25.75
Pangandaran,-7.689,108.65,2021,5,2021-05,88.4,25.88
Pangandaran,-7.689,108.65,2021,6,2021-06,253.5,25.56
Pangandaran,-7.689,108.65,2021,7,2021-07,55.8,24.79
Pangandaran,-7.689,108.65,2021,8,2021-08,92.7,24.67
Pangandaran,-7.689,108.65,2021,9,2021-09,151.8,24.9
Pangandaran,-7.689,108.65,2021,10,2021-10,187.2,25.34
Pangandaran,-7.689,108.65,2021,11,2021-11,469.8,25.67
Pangandaran,-7.689,108.65,2021,12,2021-12,329.2,25.76
Pangandaran,-7.689,108.65,2022,1,2022-01,312.8,25.83
Pangandaran,-7.689,108.65,2022,2,2022-02,262.6,25.77
Pangandaran,-7.689,108.65,2022,3,2022-03,403.3,25.84
Pangandaran,-7.689,108.65,2022,4,2022-04,287.4,25.98
Pangandaran,-7.689,108.65,2022,5,2022-05,192.8,26.3
Pangandaran,-7.689,108.65,2022,6,2022-06,217.8,25.28
Pangandaran,-7.689,108.65,2022,7,2022-07,182.9,24.67
Pangandaran,-7.689,108.65,2022,8,2022-08,124.3,24.51
Pangandaran,-7.689,108.65,2022,9,2022-09,408.3,24.89
Pangandaran,-7.689,108.65,2022,10,2022-10,294.2,24.74
Pangandaran,-7.689,108.65,2022,11,2022-11,521.1,25.11
Pangandaran,-7.689,108.65,2022,12,2022-12,324.3,25.31
Pangandaran,-7.689,108.65,2023,1,2023-01,202.7,25.43
Pangandaran,-7.689,108.65,2023,2,2023-02,206.6,25.52
Pangandaran,-7.689,108.65,2023,3,2023-03,237.5,25.75
Pangandaran,-7.689,108.65,2023,4,2023-04,341.7,25.86
Pangandaran,-7.689,108.65,2023,5,2023-05,145.1,25.55
Pangandaran,-7.689,108.65,2023,6,2023-06,121.5,25.03
Pangandaran,-7.689,108.65,2023,7,2023-07,101.4,23.83
Pangandaran,-7.689,108.65,2023,8,2023-08,7.1,23.36
Pangandaran,-7.689,108.65,2023,9,2023-09,2.4,23.77
Pangandaran,-7.689,108.65,2023,10,2023-10,13.0,25.97
Pangandaran,-7.689,108.65,2023,11,2023-11,245.1,26.16
Pangandaran,-7.689,108.65,2023,12,2023-12,164.3,26.17
Pangandaran,-7.689,108.65,2024,1,2024-01,372.0,26.61
Pangandaran,-7.689,108.65,2024,2,2024-02,282.8,26.91
Pangandaran,-7.689,108.65,2024,3,2024-03,253.0,26.61
Pangandaran,-7.689,108.65,2024,4,2024-04,261.9,26.63
Pangandaran,-7.689,108.65,2024,5,2024-05,47.7,25.84
Pangandaran,-7.689,108.65,2024,6,2024-06,190.2,25.72
Pangandaran,-7.689,108.65,2024,7,2024-07,114.7,24.35
Pangandaran,-7.689,108.65,2024,8,2024-08,29.1,23.78
Pangandaran,-7.689,108.65,2024,9,2024-09,165.3,25.01
Pangandaran,-7.689,108.65,2024,10,2024-10,169.0,26.16
Pangandaran,-7.689,108.65,2024,11,2024-11,389.1,26.28
Pangandaran,-7.689,108.65,2024,12,2024-12,335.1,26.32
Pangandaran,-7.689,108.65,2025,1,2025-01,349.4,26.15
Pangandaran,-7.689,108.65,2025,2,2025-02,238.8,26.14
Pangandaran,-7.689,108.65,2025,3,2025-03,159.7,26.29
Pangandaran,-7.689,108.65,2025,4,2025-04,212.4,26.07
Pangandaran,-7.689,108.65,2025,5,2025-05,396.8,26.13
Pangandaran,-7.689,108.65,2025,6,2025-06,288.0,25.56
Pangandaran,-7.689,108.65,2025,7,2025-07,70.1,24.31
Pangandaran,-7.689,108.65,2025,8,2025-08,267.5,24.85
Pangandaran,-7.689,108.65,2025,9,2025-09,312.0,25.03
Pangandaran,-7.689,108.65,2025,10,2025-10,498.8,25.63
Pangandaran,-7.689,108.65,2025,11,2025-11,443.1,25.36
Pangandaran,-7.689,108.65,2025,12,2025-12,280.2,25.78
Kota Bogor,-6.597,106.806,2021,1,2021-01,315.0,24.03
Kota Bogor,-6.597,106.806,2021,2,2021-02,551.3,24.11
Kota Bogor,-6.597,106.806,2021,3,2021-03,484.5,24.56
Kota Bogor,-6.597,106.806,2021,4,2021-04,206.7,24.74
Kota Bogor,-6.597,106.806,2021,5,2021-05,166.8,25.25
Kota Bogor,-6.597,106.806,2021,6,2021-06,158.7,24.78
Kota Bogor,-6.597,106.806,2021,7,2021-07,59.8,24.26
Kota Bogor,-6.597,106.806,2021,8,2021-08,86.8,24.73
Kota Bogor,-6.597,106.806,2021,9,2021-09,140.1,25.17
Kota Bogor,-6.597,106.806,2021,10,2021-10,213.9,25.63
Kota Bogor,-6.597,106.806,2021,11,2021-11,319.2,24.86
Kota Bogor,-6.597,106.806,2021,12,2021-12,311.9,24.69
Kota Bogor,-6.597,106.806,2022,1,2022-01,219.5,24.48
Kota Bogor,-6.597,106.806,2022,2,2022-02,227.6,24.29
Kota Bogor,-6.597,106.806,2022,3,2022-03,256.1,24.74
Kota Bogor,-6.597,106.806,2022,4,2022-04,322.8,25.0
Kota Bogor,-6.597,106.806,2022,5,2022-05,187.9,25.04
Kota Bogor,-6.597,106.806,2022,6,2022-06,159.9,24.33
Kota Bogor,-6.597,106.806,2022,7,2022-07,124.3,24.57
Kota Bogor,-6.597,106.806,2022,8,2022-08,105.1,24.89
Kota Bogor,-6.597,106.806,2022,9,2022-09,173.7,25.04
Kota Bogor,-6.597,106.806,2022,10,2022-10,297.0,24.63
Kota Bogor,-6.597,106.806,2022,11,2022-11,261.6,24.57
Kota Bogor,-6.597,106.806,2022,12,2022-12,257.0,24.49
Kota Bogor,-6.597,106.806,2023,1,2023-01,142.9,24.26
Kota Bogor,-6.597,106.806,2023,2,2023-02,383.3,23.8
Kota Bogor,-6.597,106.806,2023,3,2023-03,261.0,24.7
Kota Bogor,-6.597,106.806,2023,4,2023-04,160.5,25.07
Kota Bogor,-6.597,106.806,2023,5,2023-05,169.3,25.58
Kota Bogor,-6.597,106.806,2023,6,2023-06,114.9,25.23
Kota Bogor,-6.597,106.806,2023,7,2023-07,43.4,24.74
Kota Bogor,-6.597,106.806,2023,8,2023-08,17.7,24.69
Kota Bogor,-6.597,106.806,2023,9,2023-09,4.8,25.36
Kota Bogor,-6.597,106.806,2023,10,2023-10,44.9,27.1
Kota Bogor,-6.597,106.806,2023,11,2023-11,232.5,26.8
Kota Bogor,-6.597,106.806,2023,12,2023-12,163.1,26.12
Kota Bogor,-6.597,106.806,2024,1,2024-01,403.6,25.48
Kota Bogor,-6.597,106.806,2024,2,2024-02,365.1,25.6
Kota Bogor,-6.597,106.806,2024,3,2024-03,314.0,25.43
Kota Bogor,-6.597,106.806,2024,4,2024-04,245.4,26.27
Kota Bogor,-6.597,106.806,2024,5,2024-05,95.8,26.3
Kota Bogor,-6.597,106.806,2024,6,2024-06,165.0,25.56
Kota Bogor,-6.597,106.806,2024,7,2024-07,280.6,24.69
Kota Bogor,-6.597,106.806,2024,8,2024-08,62.9,25.01
Kota Bogor,-6.597,106.806,2024,9,2024-09,205.8,25.55
Kota Bogor,-6.597,106.806,2024,10,2024-10,80.0,26.3
Kota Bogor,-6.597,106.806,2024,11,2024-11,339.0,25.79
Kota Bogor,-6.597,106.806,2024,12,2024-12,313.4,24.96
Kota Bogor,-6.597,106.806,2025,1,2025-01,482.1,24.55
Kota Bogor,-6.597,106.806,2025,2,2025-02,250.9,24.49
Kota Bogor,-6.597,106.806,2025,3,2025-03,219.8,24.89
Kota Bogor,-6.597,106.806,2025,4,2025-04,183.9,25.34
Kota Bogor,-6.597,106.806,2025,5,2025-05,227.2,25.68
Kota Bogor,-6.597,106.806,2025,6,2025-06,233.1,25.02
Kota Bogor,-6.597,106.806,2025,7,2025-07,170.5,24.78
Kota Bogor,-6.597,106.806,2025,8,2025-08,201.8,24.68
Kota Bogor,-6.597,106.806,2025,9,2025-09,195.0,25.31
Kota Bogor,-6.597,106.806,2025,10,2025-10,251.7,25.39
Kota Bogor,-6.597,106.806,2025,11,2025-11,177.9,24.9
Kota Bogor,-6.597,106.806,2025,12,2025-12,225.7,24.83
Kota Sukabumi,-6.918,106.927,2021,1,2021-01,318.7,23.36
Kota Sukabumi,-6.918,106.927,2021,2,2021-02,402.6,23.46
Kota Sukabumi,-6.918,106.927,2021,3,2021-03,523.9,23.78
Kota Sukabumi,-6.918,106.927,2021,4,2021-04,210.6,23.97
Kota Sukabumi,-6.918,106.927,2021,5,2021-05,202.7,24.62
Kota Sukabumi,-6.918,106.927,2021,6,2021-06,256.2,24.06
Kota Sukabumi,-6.918,106.927,2021,7,2021-07,77.5,23.51
Kota Sukabumi,-6.918,106.927,2021,8,2021-08,111.3,23.8
Kota Sukabumi,-6.918,106.927,2021,9,2021-09,175.2,24.12
Kota Sukabumi,-6.918,106.927,2021,10,2021-10,299.8,24.47
Kota Sukabumi,-6.918,106.927,2021,11,2021-11,455.7,23.81
Kota Sukabumi,-6.918,106.927,2021,12,2021-12,340.4,23.84
Kota Sukabumi,-6.918,106.927,2022,1,2022-01,203.4,23.69
Kota Sukabumi,-6.918,106.927,2022,2,2022-02,229.9,23.57
Kota Sukabumi,-6.918,106.927,2022,3,2022-03,303.8,23.98
Kota Sukabumi,-6.918,106.927,2022,4,2022-04,354.9,24.18
Kota Sukabumi,-6.918,106.927,2022,5,2022-05,241.2,24.49
Kota Sukabumi,-6.918,106.927,2022,6,2022-06,230.4,23.68
Kota Sukabumi,-6.918,106.927,2022,7,2022-07,166.5,23.78
Kota Sukabumi,-6.918,106.927,2022,8,2022-08,139.2,23.78
Kota Sukabumi,-6.918,106.927,2022,9,2022-09,290.1,24.06
Kota Sukabumi,-6.918,106.927,2022,10,2022-10,436.5,23.56
Kota Sukabumi,-6.918,106.927,2022,11,2022-11,423.9,23.59
Kota Sukabumi,-6.918,106.927,2022,12,2022-12,323.3,23.58
Kota Sukabumi,-6.918,106.927,2023,1,2023-01,173.0,23.46
Kota Sukabumi,-6.918,106.927,2023,2,2023-02,337.7,23.16
Kota Sukabumi,-6.918,106.927,2023,3,2023-03,303.2,24.0
Kota Sukabumi,-6.918,106.927,2023,4,2023-04,255.3,24.2
Kota Sukabumi,-6.918,106.927,2023,5,2023-05,198.7,24.58
Kota Sukabumi,-6.918,106.927,2023,6,2023-06,130.8,24.19
Kota Sukabumi,-6.918,106.927,2023,7,2023-07,73.2,23.42
Kota Sukabumi,-6.918,106.927,2023,8,2023-08,18.0,23.14
Kota Sukabumi,-6.918,106.927,2023,9,2023-09,6.6,23.36
Kota Sukabumi,-6.918,106.927,2023,10,2023-10,52.7,25.15
Kota Sukabumi,-6.918,106.927,2023,11,2023-11,336.3,25.32
Kota Sukabumi,-6.918,106.927,2023,12,2023-12,263.5,24.67
Kota Sukabumi,-6.918,106.927,2024,1,2024-01,475.8,24.58
Kota Sukabumi,-6.918,106.927,2024,2,2024-02,408.6,24.8
Kota Sukabumi,-6.918,106.927,2024,3,2024-03,388.1,24.67
Kota Sukabumi,-6.918,106.927,2024,4,2024-04,342.0,25.45
Kota Sukabumi,-6.918,106.927,2024,5,2024-05,143.2,25.22
Kota Sukabumi,-6.918,106.927,2024,6,2024-06,204.6,24.74
Kota Sukabumi,-6.918,106.927,2024,7,2024-07,377.3,23.63
Kota Sukabumi,-6.918,106.927,2024,8,2024-08,82.8,23.47
Kota Sukabumi,-6.918,106.927,2024,9,2024-09,279.3,24.16
Kota Sukabumi,-6.918,106.927,2024,10,2024-10,72.2,25.02
Kota Sukabumi,-6.918,106.927,2024,11,2024-11,544.5,24.88
Kota Sukabumi,-6.918,106.927,2024,12,2024-12,332.6,24.16
Kota Sukabumi,-6.918,106.927,2025,1,2025-01,438.7,23.8
Kota Sukabumi,-6.918,106.927,2025,2,2025-02,244.4,23.84
Kota Sukabumi,-6.918,106.927,2025,3,2025-03,259.5,24.27
Kota Sukabumi,-6.918,106.927,2025,4,2025-04,213.3,24.49
Kota Sukabumi,-6.918,106.927,2025,5,2025-05,259.5,24.69
Kota Sukabumi,-6.918,106.927,2025,6,2025-06,312.0,24.27
Kota Sukabumi,-6.918,106.927,2025,7,2025-07,164.6,23.7
Kota Sukabumi,-6.918,106.927,2025,8,2025-08,269.7,23.83
Kota Sukabumi,-6.918,106.927,2025,9,2025-09,253.5,24.22
Kota Sukabumi,-6.918,106.927,2025,10,2025-10,391.2,24.37
Kota Sukabumi,-6.918,106.927,2025,11,2025-11,230.7,23.77
Kota Sukabumi,-6.918,106.927,2025,12,2025-12,241.8,24.01
Kota Bandung,-6.914,107.609,2021,1,2021-01,343.5,21.03
Kota Bandung,-6.914,107.609,2021,2,2021-02,454.7,21.05
Kota Bandung,-6.914,107.609,2021,3,2021-03,607.9,21.45
Kota Bandung,-6.914,107.609,2021,4,2021-04,213.9,21.44
Kota Bandung,-6.914,107.609,2021,5,2021-05,204.0,22.11
Kota Bandung,-6.914,107.609,2021,6,2021-06,258.3,21.58
Kota Bandung,-6.914,107.609,2021,7,2021-07,75.3,20.67
Kota Bandung,-6.914,107.609,2021,8,2021-08,114.1,21.21
Kota Bandung,-6.914,107.609,2021,9,2021-09,168.6,21.57
Kota Bandung,-6.914,107.609,2021,10,2021-10,294.5,22.29
Kota Bandung,-6.914,107.609,2021,11,2021-11,453.0,21.77
Kota Bandung,-6.914,107.609,2021,12,2021-12,372.6,21.72
Kota Bandung,-6.914,107.609,2022,1,2022-01,217.6,21.42
Kota Bandung,-6.914,107.609,2022,2,2022-02,247.2,21.2
Kota Bandung,-6.914,107.609,2022,3,2022-03,306.0,21.67
Kota Bandung,-6.914,107.609,2022,4,2022-04,362.7,22.01
Kota Bandung,-6.914,107.609,2022,5,2022-05,250.5,22.02
Kota Bandung,-6.914,107.609,2022,6,2022-06,212.1,21.24
Kota Bandung,-6.914,107.609,2022,7,2022-07,200.3,21.17
Kota Bandung,-6.914,107.609,2022,8,2022-08,138.3,21.36
Kota Bandung,-6.914,107.609,2022,9,2022-09,300.9,21.66
Kota Bandung,-6.914,107.609,2022,10,2022-10,425.6,21.64
Kota Bandung,-6.914,107.609,2022,11,2022-11,413.4,21.42
Kota Bandung,-6.914,107.609,2022,12,2022-12,344.4,21.39
Kota Bandung,-6.914,107.609,2023,1,2023-01,168.6,21.18
Kota Bandung,-6.914,107.609,2023,2,2023-02,359.0,20.58
Kota Bandung,-6.914,107.609,2023,3,2023-03,332.0,21.69
Kota Bandung,-6.914,107.609,2023,4,2023-04,268.8,22.05
Kota Bandung,-6.914,107.609,2023,5,2023-05,223.5,22.18
Kota Bandung,-6.914,107.609,2023,6,2023-06,148.5,21.82
Kota Bandung,-6.914,107.609,2023,7,2023-07,76.9,21.0
Kota Bandung,-6.914,107.609,2023,8,2023-08,18.9,20.75
Kota Bandung,-6.914,107.609,2023,9,2023-09,6.9,21.14
Kota Bandung,-6.914,107.609,2023,10,2023-10,52.4,22.81
Kota Bandung,-6.914,107.609,2023,11,2023-11,357.3,23.13
Kota Bandung,-6.914,107.609,2023,12,2023-12,255.1,22.87
Kota Bandung,-6.914,107.609,2024,1,2024-01,596.4,22.44
Kota Bandung,-6.914,107.609,2024,2,2024-02,455.0,22.72
Kota Bandung,-6.914,107.609,2024,3,2024-03,414.2,22.41
Kota Bandung,-6.914,107.609,2024,4,2024-04,318.6,23.16
Kota Bandung,-6.914,107.609,2024,5,2024-05,128.3,22.81
Kota Bandung,-6.914,107.609,2024,6,2024-06,220.5,22.17
Kota Bandung,-6.914,107.609,2024,7,2024-07,306.6,21.03
Kota Bandung,-6.914,107.609,2024,8,2024-08,79.7,21.08
Kota Bandung,-6.914,107.609,2024,9,2024-09,328.8,21.89
Kota Bandung,-6.914,107.609,2024,10,2024-10,83.7,22.63
Kota Bandung,-6.914,107.609,2024,11,2024-11,531.9,22.6
Kota Bandung,-6.914,107.609,2024,12,2024-12,330.5,21.77
Kota Bandung,-6.914,107.609,2025,1,2025-01,457.6,21.49
Kota Bandung,-6.914,107.609,2025,2,2025-02,290.1,21.53
Kota Bandung,-6.914,107.609,2025,3,2025-03,257.0,21.83
Kota Bandung,-6.914,107.609,2025,4,2025-04,218.7,22.09
Kota Bandung,-6.914,107.609,2025,5,2025-05,290.5,22.42
Kota Bandung,-6.914,107.609,2025,6,2025-06,288.9,21.72
Kota Bandung,-6.914,107.609,2025,7,2025-07,164.6,21.12
Kota Bandung,-6.914,107.609,2025,8,2025-08,271.9,21.32
Kota Bandung,-6.914,107.609,2025,9,2025-09,254.1,21.72
Kota Bandung,-6.914,107.609,2025,10,2025-10,341.9,22.02
Kota Bandung,-6.914,107.609,2025,11,2025-11,219.3,21.81
Kota Bandung,-6.914,107.609,2025,12,2025-12,239.9,21.82
Kota Cirebon,-6.706,108.557,2021,1,2021-01,372.0,27.22
Kota Cirebon,-6.706,108.557,2021,2,2021-02,524.7,27.28
Kota Cirebon,-6.706,108.557,2021,3,2021-03,441.4,27.47
Kota Cirebon,-6.706,108.557,2021,4,2021-04,140.7,27.9
Kota Cirebon,-6.706,108.557,2021,5,2021-05,79.4,28.45
Kota Cirebon,-6.706,108.557,2021,6,2021-06,91.2,28.14
Kota Cirebon,-6.706,108.557,2021,7,2021-07,28.8,28.01
Kota Cirebon,-6.706,108.557,2021,8,2021-08,47.7,27.95
Kota Cirebon,-6.706,108.557,2021,9,2021-09,94.2,27.97
Kota Cirebon,-6.706,108.557,2021,10,2021-10,123.7,28.47
Kota Cirebon,-6.706,108.557,2021,11,2021-11,436.5,28.29
Kota Cirebon,-6.706,108.557,2021,12,2021-12,429.0,27.97
Kota Cirebon,-6.706,108.557,2022,1,2022-01,411.7,27.66
Kota Cirebon,-6.706,108.557,2022,2,2022-02,317.8,27.58
Kota Cirebon,-6.706,108.557,2022,3,2022-03,415.1,27.99
Kota Cirebon,-6.706,108.557,2022,4,2022-04,266.4,28.4
Kota Cirebon,-6.706,108.557,2022,5,2022-05,146.0,28.5
Kota Cirebon,-6.706,108.557,2022,6,2022-06,127.8,27.75
Kota Cirebon,-6.706,108.557,2022,7,2022-07,116.9,27.75
Kota Cirebon,-6.706,108.557,2022,8,2022-08,49.6,27.69
Kota Cirebon,-6.706,108.557,2022,9,2022-09,116.4,27.95
Kota Cirebon,-6.706,108.557,2022,10,2022-10,323.6,27.68
Kota Cirebon,-6.706,108.557,2022,11,2022-11,313.8,27.83
Kota Cirebon,-6.706,108.557,2022,12,2022-12,309.4,27.7
Kota Cirebon,-6.706,108.557,2023,1,2023-01,357.4,27.53
Kota Cirebon,-6.706,108.557,2023,2,2023-02,391.7,27.25
Kota Cirebon,-6.706,108.557,2023,3,2023-03,216.1,27.76
Kota Cirebon,-6.706,108.557,2023,4,2023-04,321.6,28.27
Kota Cirebon,-6.706,108.557,2023,5,2023-05,84.9,28.62
Kota Cirebon,-6.706,108.557,2023,6,2023-06,63.0,28.23
Kota Cirebon,-6.706,108.557,2023,7,2023-07,92.7,27.68
Kota Cirebon,-6.706,108.557,2023,8,2023-08,4.6,27.45
Kota Cirebon,-6.706,108.557,2023,9,2023-09,1.8,27.76
Kota Cirebon,-6.706,108.557,2023,10,2023-10,21.1,29.17
Kota Cirebon,-6.706,108.557,2023,11,2023-11,169.5,29.27
Kota Cirebon,-6.706,108.557,2023,12,2023-12,184.8,29.07
Kota Cirebon,-6.706,108.557,2024,1,2024-01,384.4,28.45
Kota Cirebon,-6.706,108.557,2024,2,2024-02,426.3,28.35
Kota Cirebon,-6.706,108.557,2024,3,2024-03,246.1,28.53
Kota Cirebon,-6.706,108.557,2024,4,2024-04,287.7,29.2
Kota Cirebon,-6.706,108.557,2024,5,2024-05,54.2,29.1
Kota Cirebon,-6.706,108.557,2024,6,2024-06,73.5,28.76
Kota Cirebon,-6.706,108.557,2024,7,2024-07,201.5,27.85
Kota Cirebon,-6.706,108.557,2024,8,2024-08,23.9,27.66
Kota Cirebon,-6.706,108.557,2024,9,2024-09,96.0,28.3
Kota Cirebon,-6.706,108.557,2024,10,2024-10,70.4,29.21
Kota Cirebon,-6.706,108.557,2024,11,2024-11,328.8,28.92
Kota Cirebon,-6.706,108.557,2024,12,2024-12,241.8,28.31
Kota Cirebon,-6.706,108.557,2025,1,2025-01,633.9,27.68
Kota Cirebon,-6.706,108.557,2025,2,2025-02,311.9,27.57
Kota Cirebon,-6.706,108.557,2025,3,2025-03,182.0,28.2
Kota Cirebon,-6.706,108.557,2025,4,2025-04,186.9,28.32
Kota Cirebon,-6.706,108.557,2025,5,2025-05,285.8,28.76
Kota Cirebon,-6.706,108.557,2025,6,2025-06,234.0,28.35
